,loss,psnr_mean,val_loss,val_psnr_mean
0,0.5493390560150146,16.30659294128418,0.5312651991844177,16.204788208007812
1,0.5200473666191101,16.919923782348633,0.5092363953590393,17.394725799560547
2,0.5088716149330139,17.31218719482422,0.5199084281921387,17.25475311279297
3,0.510225236415863,17.28017234802246,0.5045037269592285,17.445056915283203
4,0.5028236508369446,17.500085830688477,0.49947649240493774,17.621721267700195
5,0.5037596821784973,17.4786319732666,0.5357047319412231,16.29645538330078
6,0.500702440738678,17.560630798339844,0.498346209526062,18.133834838867188
7,0.4982149600982666,17.653797149658203,0.5041152834892273,17.581850051879883
8,0.49931466579437256,17.648290634155273,0.5061307549476624,17.5766658782959
9,0.49557554721832275,17.754291534423828,0.495699405670166,17.464550018310547
10,0.494382381439209,17.768953323364258,0.49328118562698364,18.175968170166016
11,0.4971403181552887,17.68645477294922,0.4936542510986328,17.878202438354492
12,0.4953135550022125,17.726058959960938,0.4958406984806061,17.703187942504883
13,0.4999110996723175,17.524560928344727,0.4967834949493408,17.546602249145508
14,0.49382367730140686,17.762222290039062,0.49396249651908875,17.921899795532227
15,0.49206310510635376,17.81438636779785,0.4922246038913727,17.488157272338867
16,0.49450719356536865,17.730449676513672,0.49249267578125,17.74005699157715
17,0.49103844165802,17.829429626464844,0.4914146959781647,17.843448638916016
18,0.4911002814769745,17.82950210571289,0.49101755023002625,18.002946853637695
19,0.49016934633255005,17.866064071655273,0.491499125957489,17.472999572753906
20,0.4896569848060608,17.879093170166016,0.4896174967288971,17.640506744384766
21,0.49088427424430847,17.847803115844727,0.48992642760276794,18.069091796875
22,0.4905434250831604,17.857685089111328,0.49125179648399353,18.030033111572266
23,0.48978573083877563,17.880395889282227,0.49041348695755005,18.05130958557129
24,0.490974485874176,17.843015670776367,0.4922068119049072,18.05210304260254
25,0.48957276344299316,17.885046005249023,0.4907524883747101,18.393264770507812
26,0.4889155328273773,17.923749923706055,0.4891835153102875,18.20598793029785
27,0.4884095788002014,17.93922996520996,0.4908830523490906,17.780349731445312
28,0.48836687207221985,17.93825912475586,0.48920345306396484,17.908023834228516
29,0.48807722330093384,17.95319175720215,0.4887104630470276,17.439252853393555
30,0.48792850971221924,17.945098876953125,0.4880430996417999,17.910606384277344
31,0.48805102705955505,17.964445114135742,0.48853716254234314,17.745885848999023
32,0.4892067015171051,17.941673278808594,0.4881908595561981,17.938161849975586
33,0.4877834618091583,17.97437858581543,0.48809441924095154,18.17943572998047
34,0.48839259147644043,17.96883773803711,0.4894658029079437,17.455957412719727
35,0.48780009150505066,17.97677230834961,0.4917563199996948,17.737306594848633
36,0.48768946528434753,17.985294342041016,0.48803141713142395,17.72704315185547
37,0.4876282215118408,17.98300552368164,0.48871034383773804,17.879497528076172
38,0.4876508414745331,17.981245040893555,0.4879244863986969,17.906991958618164
39,0.4870345890522003,17.999248504638672,0.48738712072372437,17.867740631103516
40,0.48691415786743164,17.994956970214844,0.48717254400253296,18.243886947631836
41,0.48679473996162415,17.999935150146484,0.48708438873291016,18.192081451416016
42,0.4866783022880554,18.012353897094727,0.48734498023986816,18.315120697021484
43,0.486747682094574,18.008968353271484,0.4870302379131317,18.245237350463867
44,0.48724105954170227,17.993244171142578,0.4869919717311859,18.169654846191406
45,0.48703235387802124,17.992021560668945,0.48869815468788147,17.790863037109375
46,0.4870937168598175,17.995447158813477,0.4875050485134125,17.784423828125
47,0.4864834249019623,18.011938095092773,0.4870051443576813,18.06426239013672
48,0.48628783226013184,18.01730728149414,0.48681145906448364,17.990768432617188
49,0.4862549901008606,18.012256622314453,0.4872417449951172,18.453044891357422
50,0.4863285422325134,18.016555786132812,0.48780056834220886,17.666807174682617
51,0.4861152470111847,18.007091522216797,0.4877263605594635,18.174104690551758
52,0.486075222492218,18.018274307250977,0.486818790435791,17.637590408325195
53,0.48595762252807617,18.017501831054688,0.48677316308021545,17.834518432617188
54,0.48593199253082275,18.021953582763672,0.48690110445022583,17.808547973632812
55,0.4859426021575928,18.014997482299805,0.48751455545425415,17.585262298583984
56,0.4858166575431824,18.019691467285156,0.48655131459236145,18.182954788208008
57,0.48591479659080505,18.022764205932617,0.4862874150276184,18.1694278717041
58,0.48576590418815613,18.02422523498535,0.48650306463241577,18.14803123474121
59,0.48573073744773865,18.021574020385742,0.4868146479129791,17.862810134887695
60,0.48566895723342896,18.024433135986328,0.4868411421775818,17.610824584960938
61,0.48557326197624207,18.03026580810547,0.48644372820854187,18.034229278564453
62,0.4856474995613098,18.021636962890625,0.48625287413597107,18.179325103759766
63,0.4859412610530853,18.01874542236328,0.48699814081192017,18.096567153930664
64,0.48552146553993225,18.02959632873535,0.48650482296943665,17.8009090423584
65,0.485562264919281,18.031599044799805,0.4863407611846924,17.95842170715332
