,loss,psnr_mean,val_loss,val_psnr_mean
0,0.5402210354804993,16.45760154724121,0.5166763663291931,17.15420913696289
1,0.5096394419670105,17.297555923461914,0.5048227310180664,17.63587188720703
2,0.5046606063842773,17.483829498291016,0.5012359023094177,17.489852905273438
3,0.499267578125,17.6610164642334,0.4965571463108063,17.714561462402344
4,0.4993526041507721,17.640897750854492,0.49630874395370483,17.58238983154297
5,0.4952419102191925,17.75629425048828,0.5044556260108948,17.418792724609375
6,0.4995328485965729,17.523075103759766,0.49367138743400574,17.820640563964844
7,0.4931355118751526,17.783349990844727,0.5001754760742188,17.773540496826172
8,0.4938061535358429,17.75155258178711,0.49463772773742676,17.972810745239258
9,0.49415746331214905,17.714391708374023,0.49416351318359375,17.81605339050293
10,0.4908737540245056,17.793960571289062,0.49433615803718567,17.65338897705078
11,0.49174946546554565,17.804590225219727,0.5137133002281189,16.885896682739258
12,0.49243319034576416,17.790678024291992,0.49548861384391785,17.92382049560547
13,0.4900423586368561,17.855255126953125,0.4897867441177368,17.932292938232422
14,0.4886249601840973,17.91385269165039,0.5048534870147705,16.643220901489258
15,0.48923709988594055,17.87950897216797,0.48977333307266235,17.76879119873047
16,0.4928508698940277,17.691574096679688,0.4897010326385498,18.15351676940918
17,0.4902716875076294,17.822786331176758,0.48983126878738403,18.04849624633789
18,0.48908957839012146,17.875141143798828,0.4881219267845154,18.018299102783203
19,0.48791441321372986,17.899028778076172,0.4976344406604767,17.92188262939453
20,0.48804545402526855,17.915021896362305,0.49300330877304077,17.925825119018555
21,0.48867347836494446,17.898645401000977,0.48885396122932434,18.003738403320312
22,0.4884578287601471,17.90887451171875,0.48935335874557495,17.83194923400879
23,0.4864080548286438,17.97757339477539,0.48907870054244995,17.75288200378418
24,0.486566960811615,17.96428871154785,0.487298846244812,17.855348587036133
25,0.48602378368377686,17.977310180664062,0.4880027174949646,18.076251983642578
26,0.4870226979255676,17.94415855407715,0.48649540543556213,17.990392684936523
27,0.4853498637676239,18.0045108795166,0.4862487316131592,18.24243927001953
28,0.4861684739589691,17.976987838745117,0.48625439405441284,18.13607406616211
29,0.4852549731731415,18.018043518066406,0.4875760078430176,18.047618865966797
30,0.48607176542282104,17.979604721069336,0.4886161983013153,18.157840728759766
31,0.4856165647506714,18.004053115844727,0.48678842186927795,17.826595306396484
32,0.4856039881706238,17.99588394165039,0.4871273636817932,17.85367774963379
33,0.48463767766952515,18.029619216918945,0.48746514320373535,17.42662811279297
34,0.4844064712524414,18.022546768188477,0.4854963421821594,18.260164260864258
35,0.4856671392917633,17.993345260620117,0.4876253008842468,17.790700912475586
36,0.4870466887950897,17.939739227294922,0.4876624047756195,17.934350967407227
37,0.485967755317688,17.96875,0.48678284883499146,18.056324005126953
38,0.4864996671676636,17.9682559967041,0.4866538941860199,17.946163177490234
39,0.48506826162338257,18.03325080871582,0.48643314838409424,17.967296600341797
40,0.48441702127456665,18.037675857543945,0.4855755865573883,18.363794326782227
41,0.48678138852119446,17.95039939880371,0.49152132868766785,18.05466079711914
42,0.4853915274143219,18.001117706298828,0.48792415857315063,17.472339630126953
43,0.48524710536003113,18.00621795654297,0.48746243119239807,17.627222061157227
44,0.48455142974853516,18.02442741394043,0.4852224886417389,18.13943862915039
45,0.4849822223186493,18.014469146728516,0.4859510362148285,17.879615783691406
46,0.48523813486099243,18.00164222717285,0.4860406219959259,17.977054595947266
47,0.4840143620967865,18.04183006286621,0.48629990220069885,17.6064453125
48,0.48488184809684753,18.02147102355957,0.4861389696598053,18.54003143310547
49,0.4837351441383362,18.04388999938965,0.4860791563987732,17.748905181884766
50,0.4837859869003296,18.06350326538086,0.48500627279281616,18.367965698242188
51,0.4847813844680786,18.01190185546875,0.48724305629730225,18.34194564819336
52,0.48472434282302856,18.027202606201172,0.48583680391311646,18.42967987060547
53,0.4842621088027954,18.048646926879883,0.48689931631088257,17.552589416503906
54,0.48403313755989075,18.05029296875,0.48763182759284973,18.2593994140625
55,0.4848639667034149,18.01909828186035,0.48651087284088135,18.141151428222656
56,0.4843910336494446,18.044055938720703,0.4847067594528198,18.11381721496582
57,0.48456117510795593,18.043275833129883,0.487185537815094,18.188589096069336
58,0.4841030538082123,18.04458999633789,0.48574796319007874,18.27684783935547
59,0.48323190212249756,18.070493698120117,0.4850419759750366,18.237770080566406
60,0.4834519326686859,18.067609786987305,0.48469147086143494,18.16232681274414
61,0.48486244678497314,18.02692413330078,0.4862985610961914,18.20139503479004
62,0.4835811257362366,18.06221580505371,0.48594146966934204,17.834434509277344
63,0.483798623085022,18.056800842285156,0.4847867488861084,18.046443939208984
64,0.4832330048084259,18.08173179626465,0.4849371016025543,18.197574615478516
65,0.48421648144721985,18.047163009643555,0.48677414655685425,18.160625457763672
66,0.4838416576385498,18.03828239440918,0.48556381464004517,18.45145034790039
67,0.48323097825050354,18.07638168334961,0.48453134298324585,17.9622859954834
68,0.48297908902168274,18.08404541015625,0.4847228527069092,17.871788024902344
69,0.4852825701236725,18.023727416992188,0.4858293831348419,18.304039001464844
70,0.4843212366104126,18.042449951171875,0.485365092754364,18.1071834564209
71,0.4838930368423462,18.055130004882812,0.48565179109573364,17.61993408203125
72,0.48394775390625,18.057701110839844,0.4852539598941803,17.602516174316406
73,0.483704149723053,18.06226921081543,0.484499990940094,18.007604598999023
74,0.4842362701892853,18.035690307617188,0.48441603779792786,18.106847763061523
75,0.4831918776035309,18.080209732055664,0.4847422242164612,18.056549072265625
76,0.4830053150653839,18.069610595703125,0.4840395748615265,18.132205963134766
77,0.48479682207107544,18.039592742919922,0.4844893217086792,18.068937301635742
78,0.4839773178100586,18.05253028869629,0.48472630977630615,18.320621490478516
79,0.48337313532829285,18.078319549560547,0.4859352707862854,18.3751220703125
80,0.4842865765094757,18.04810333251953,0.48554545640945435,17.958688735961914
81,0.4833887815475464,18.077617645263672,0.4845832586288452,17.823989868164062
82,0.48303860425949097,18.088415145874023,0.48504653573036194,17.84531593322754
83,0.48301273584365845,18.074731826782227,0.48462069034576416,18.40483856201172
84,0.48476552963256836,18.037504196166992,0.4855056405067444,18.32032585144043
85,0.4832145869731903,18.085742950439453,0.48465317487716675,18.20381736755371
86,0.4831509590148926,18.08597755432129,0.48514655232429504,17.856901168823242
87,0.4831307828426361,18.086820602416992,0.48449966311454773,18.01142120361328
88,0.4828898310661316,18.096446990966797,0.48465895652770996,17.57487678527832
89,0.48279669880867004,18.097030639648438,0.4841907322406769,17.735036849975586
90,0.482654333114624,18.09062385559082,0.4837469160556793,18.256378173828125
91,0.48290348052978516,18.083171844482422,0.48442956805229187,17.992889404296875
92,0.4847200810909271,18.018016815185547,0.48467084765434265,17.949615478515625
93,0.4835331439971924,18.074033737182617,0.48497217893600464,18.3024845123291
94,0.48314669728279114,18.085296630859375,0.4844514727592468,18.328290939331055
95,0.4834742844104767,18.071094512939453,0.4850006401538849,17.86708641052246
96,0.48289960622787476,18.08521270751953,0.484444797039032,17.789644241333008
97,0.4828016757965088,18.090084075927734,0.4838310480117798,18.052663803100586
98,0.4830421507358551,18.067646026611328,0.48586565256118774,18.326961517333984
99,0.48279330134391785,18.091760635375977,0.4836442768573761,18.346118927001953
